GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes
38,North Dakota,ND,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,39.51132042862081,NA,39.51132042862081,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
39,Ohio,OH,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,52.3490325928199,NA,52.3490325928199,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
40,Oklahoma,OK,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,50.706990486451666,NA,50.706990486451666,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
41,Oregon,OR,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,49.25977155904009,NA,49.25977155904009,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
42,Pennsylvania,PA,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,52.38668562249102,NA,52.38668562249102,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
44,Rhode Island,RI,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,50.03699202029277,NA,50.03699202029277,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
45,South Carolina,SC,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,55.099400257714194,NA,55.099400257714194,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
46,South Dakota,SD,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,42.45001408054069,NA,42.45001408054069,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
47,Tennessee,TN,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,55.40326387483984,NA,55.40326387483984,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
48,Texas,TX,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,46.873239406534154,NA,46.873239406534154,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
49,Utah,UT,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,40.899129481950446,NA,40.899129481950446,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
50,Vermont,VT,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,52.741552741552745,NA,52.741552741552745,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
51,Virginia,VA,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,50.057286588488815,NA,50.057286588488815,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
53,Washington,WA,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,48.138614636473946,NA,48.138614636473946,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
54,West Virginia,WV,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,62.74781521623757,NA,62.74781521623757,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
55,Wisconsin,WI,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,47.31140497712309,NA,47.31140497712309,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
56,Wyoming,WY,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,45.924885366694056,NA,45.924885366694056,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
72,Puerto Rico,PR,2024,rel_score_labor,WE,relative,Not in Labor Force: Relative,65.69179620141672,NA,65.69179620141672,lower_better,none,1,acs_ready,"ACS C18120, ages 18-64. Not-in-labor-force count for the disability population 18-64. Denominator is all civilians 18-64 with a disability in the C18120 universe (employed plus unemployed plus not in labor force)."
000,United States,USA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,51.460477120104464,18.044519377170605,-33.415957742933855,lower_better,none,1,acs_ready,NA
01,Alabama,AL,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,59.308332144619335,21.51902780224869,-37.78930434237064,lower_better,none,1,acs_ready,NA
02,Alaska,AK,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,46.47591926266571,19.09417095305703,-27.381748309608682,lower_better,none,1,acs_ready,NA
04,Arizona,AZ,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,48.789631779113265,19.334094142095573,-29.45553763701769,lower_better,none,1,acs_ready,NA
05,Arkansas,AR,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,59.39892571542102,19.94486114906626,-39.45406456635476,lower_better,none,1,acs_ready,NA
06,California,CA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,51.752812156515084,19.696828503655546,-32.05598365285954,lower_better,none,1,acs_ready,NA
08,Colorado,CO,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,41.75189730177563,15.227068129550506,-26.52482917222512,lower_better,none,1,acs_ready,NA
09,Connecticut,CT,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,49.391223129232245,15.790963904198495,-33.60025922503375,lower_better,none,1,acs_ready,NA
10,Delaware,DE,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,49.22765479910223,16.960935014355645,-32.266719784746584,lower_better,none,1,acs_ready,NA
11,District of Columbia,DC,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,44.69371519490851,15.14921209089335,-29.544503104015163,lower_better,none,1,acs_ready,NA
12,Florida,FL,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,53.38086222865543,19.072800557983708,-34.30806167067172,lower_better,none,1,acs_ready,NA
13,Georgia,GA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,52.94171388053698,18.82602316675953,-34.115690713777454,lower_better,none,1,acs_ready,NA
15,Hawaii,HI,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,51.796055506993014,17.733134817776268,-34.062920689216746,lower_better,none,1,acs_ready,NA
16,Idaho,ID,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,45.6150981966854,18.38692503393509,-27.228173162750313,lower_better,none,1,acs_ready,NA
17,Illinois,IL,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,49.239202931980806,16.72020863449486,-32.518994297485946,lower_better,none,1,acs_ready,NA
18,Indiana,IN,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,51.27505040252775,16.7311603021644,-34.54389010036334,lower_better,none,1,acs_ready,NA
19,Iowa,IA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,44.58731997682919,14.143683380335547,-30.443636596493647,lower_better,none,1,acs_ready,NA
20,Kansas,KS,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,45.69215291750503,15.368631251830983,-30.323521665674043,lower_better,none,1,acs_ready,NA
21,Kentucky,KY,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,59.06588712321682,19.142392809168953,-39.923494314047865,lower_better,none,1,acs_ready,NA
22,Louisiana,LA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,57.15633142261595,21.201093405809456,-35.95523801680649,lower_better,none,1,acs_ready,NA
23,Maine,ME,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,55.06371007777594,16.028535447695567,-39.03517463008037,lower_better,none,1,acs_ready,NA
24,Maryland,MD,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,46.88834161347775,15.596209743501383,-31.292131869976366,lower_better,none,1,acs_ready,NA
25,Massachusetts,MA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,51.278270577871574,15.524110195144477,-35.75416038272709,lower_better,none,1,acs_ready,NA
26,Michigan,MI,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,54.783982059469025,18.43281430492979,-36.35116775453923,lower_better,none,1,acs_ready,NA
27,Minnesota,MN,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,43.928276412973425,13.060349404793412,-30.86792700818001,lower_better,none,1,acs_ready,NA
28,Mississippi,MS,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,60.00996312157982,21.86785496184797,-38.14210815973185,lower_better,none,1,acs_ready,NA
29,Missouri,MO,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,52.36422374600186,16.807068767680438,-35.55715497832142,lower_better,none,1,acs_ready,NA
30,Montana,MT,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,46.47545093400872,16.98403633775841,-29.49141459625031,lower_better,none,1,acs_ready,NA
31,Nebraska,NE,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,41.92536767152459,13.367400544438606,-28.557967127085984,lower_better,none,1,acs_ready,NA
32,Nevada,NV,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,47.563323019356694,18.74610808668824,-28.817214932668456,lower_better,none,1,acs_ready,NA
33,New Hampshire,NH,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,48.46770798475804,14.688648352689713,-33.77905963206833,lower_better,none,1,acs_ready,NA
34,New Jersey,NJ,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,49.06426234225436,16.378643121777216,-32.68561922047714,lower_better,none,1,acs_ready,NA
35,New Mexico,NM,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,54.95250634284713,21.966109831029186,-32.986396511817944,lower_better,none,1,acs_ready,NA
36,New York,NY,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,55.590211920161835,19.192736815078977,-36.39747510508286,lower_better,none,1,acs_ready,NA
37,North Carolina,NC,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,54.72607637798652,18.69838284657591,-36.02769353141061,lower_better,none,1,acs_ready,NA
38,North Dakota,ND,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,39.51132042862081,14.041753542222125,-25.469566886398688,lower_better,none,1,acs_ready,NA
39,Ohio,OH,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,52.3490325928199,16.744919129661234,-35.60411346315867,lower_better,none,1,acs_ready,NA
40,Oklahoma,OK,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,50.706990486451666,19.531298554635097,-31.17569193181657,lower_better,none,1,acs_ready,NA
41,Oregon,OR,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,49.25977155904009,17.290762634618538,-31.96900892442155,lower_better,none,1,acs_ready,NA
42,Pennsylvania,PA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,52.38668562249102,16.889527140321306,-35.497158482169716,lower_better,none,1,acs_ready,NA
44,Rhode Island,RI,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,50.03699202029277,16.422087206923006,-33.61490481336976,lower_better,none,1,acs_ready,NA
45,South Carolina,SC,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,55.099400257714194,19.563820238829564,-35.53558001888463,lower_better,none,1,acs_ready,NA
46,South Dakota,SD,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,42.45001408054069,13.747519323166909,-28.70249475737378,lower_better,none,1,acs_ready,NA
47,Tennessee,TN,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,55.40326387483984,18.391487916469522,-37.011775958370315,lower_better,none,1,acs_ready,NA
48,Texas,TX,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,46.873239406534154,19.064654245114042,-27.808585161420112,lower_better,none,1,acs_ready,NA
49,Utah,UT,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,40.899129481950446,16.422657492817343,-24.476471989133103,lower_better,none,1,acs_ready,NA
50,Vermont,VT,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,52.741552741552745,15.20580604445691,-37.53574669709583,lower_better,none,1,acs_ready,NA
51,Virginia,VA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,50.057286588488815,17.201573092715627,-32.85571349577319,lower_better,none,1,acs_ready,NA
53,Washington,WA,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,48.138614636473946,17.6624225700665,-30.476192066407446,lower_better,none,1,acs_ready,NA
54,West Virginia,WV,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,62.74781521623757,22.55546377567854,-40.19235144055903,lower_better,none,1,acs_ready,NA
55,Wisconsin,WI,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,47.31140497712309,14.886954870561429,-32.424450106561665,lower_better,none,1,acs_ready,NA
56,Wyoming,WY,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,45.924885366694056,15.393932073851149,-30.53095329284291,lower_better,none,1,acs_ready,NA
72,Puerto Rico,PR,2024,eq_score_labor,WE,equity,Not in Labor Force: Equity,65.69179620141672,30.72734188253557,-34.96445431888115,lower_better,none,1,acs_ready,NA
000,United States,USA,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,NA,NA,NA,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
01,Alabama,AL,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,80.30516409719193,NA,80.30516409719193,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
02,Alaska,AK,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,61.13324101789043,NA,61.13324101789043,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
04,Arizona,AZ,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,50.181234217286885,NA,50.181234217286885,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
05,Arkansas,AR,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,91.6872541323558,NA,91.6872541323558,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
06,California,CA,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,44.654926386273345,NA,44.654926386273345,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
08,Colorado,CO,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,47.20734260606369,NA,47.20734260606369,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
09,Connecticut,CT,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,49.70228898998124,NA,49.70228898998124,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
10,Delaware,DE,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,55.9881649066592,NA,55.9881649066592,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
11,District of Columbia,DC,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,38.47665369649806,NA,38.47665369649806,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
12,Florida,FL,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,46.55965161232663,NA,46.55965161232663,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
13,Georgia,GA,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,54.79223893606808,NA,54.79223893606808,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
15,Hawaii,HI,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,39.62961371296418,NA,39.62961371296418,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
16,Idaho,ID,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,60.74083640602309,NA,60.74083640602309,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
17,Illinois,IL,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,56.89857704835847,NA,56.89857704835847,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
18,Indiana,IN,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,77.81338004275507,NA,77.81338004275507,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
19,Iowa,IA,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,86.23485119480023,NA,86.23485119480023,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
20,Kansas,KS,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,81.70131038383657,NA,81.70131038383657,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
21,Kentucky,KY,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,82.61416058800268,NA,82.61416058800268,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
22,Louisiana,LA,2024,rel_score_ssi_rent,WE,relative,SSI as Percent of 1BR Fair Market Rent: Relative,76.23236287338548,NA,76.23236287338548,lower_better,none,1,external_ready,Source 1 — SSI: SSA ASR 2024 Table 39 average monthly payment (December 2024) for under-65 recipients by state — combined federal + state supplement average (ssi_asr24.xlsx). Using average actual payment rather than federal maximum because it captures real state supplement differences. Source 2 — FMR: HUD FY2025 FMRs 1BR (FY25_FMRs_revised.xlsx/csv) — population-weighted mean of county 1BR FMRs by state. Formula: (avg_monthly_SSI / pop_wtd_state_1BR_FMR) x 100. Higher ratio = SSI covers more of FMR cost; lower_better scoring per convention.
